datetime,vel,temperature,RH,equip_unit,s_r,loc,date_id
2023-05-10T16:43:05Z,0.17,30.9,66.9,VC-O,S,Room,100523
2023-05-10T16:44:05Z,0.14,30.9,66.9,VC-O,S,Room,100523
2023-05-10T16:45:05Z,0.15,30.9,66.8,VC-O,S,Room,100523
2023-05-10T16:46:05Z,0.14,30.9,66.8,VC-O,S,Room,100523
2023-05-10T16:47:05Z,0.15,30.9,66.8,VC-O,S,Room,100523
2023-05-10T16:48:05Z,0.13,30.9,66.9,VC-O,S,Room,100523
2023-05-10T16:49:05Z,0.14,30.9,67,VC-O,S,Room,100523
2023-05-10T16:50:05Z,0.11,30.9,67.1,VC-O,S,Room,100523
2023-05-10T16:51:05Z,0.18,30.9,67.2,VC-O,S,Room,100523
2023-05-10T16:52:05Z,0.14,30.9,67.3,VC-O,S,Room,100523
2023-05-10T16:53:05Z,0.17,30.9,67.4,VC-O,S,Room,100523
2023-05-10T16:54:05Z,0.14,30.9,67.5,VC-O,S,Room,100523
2023-05-10T16:55:05Z,0.2,30.9,67.5,VC-O,S,Room,100523
2023-05-10T16:56:05Z,0.18,30.9,67.6,VC-O,S,Room,100523
2023-05-10T16:57:05Z,0.21,30.9,67.6,VC-O,S,Room,100523
2023-05-10T16:58:05Z,0.2,30.9,67.6,VC-O,S,Room,100523
2023-05-10T16:59:05Z,0.14,30.9,67.7,VC-O,S,Room,100523
2023-05-10T17:00:05Z,0.16,30.9,67.7,VC-O,S,Room,100523
2023-05-10T17:01:05Z,0.17,30.9,67.8,VC-O,S,Room,100523
2023-05-10T17:02:05Z,0.14,30.9,67.8,VC-O,S,Room,100523
2023-05-10T17:03:05Z,0.14,30.9,67.9,VC-O,S,Room,100523
2023-05-10T17:04:05Z,0.17,30.9,68,VC-O,S,Room,100523
2023-05-10T17:05:05Z,0.17,30.9,68,VC-O,S,Room,100523
2023-05-10T17:06:05Z,0.13,30.9,68,VC-O,S,Room,100523
2023-05-10T17:07:05Z,0.14,30.9,68.1,VC-O,S,Room,100523
2023-05-10T17:08:05Z,0.2,30.9,68.1,VC-O,S,Room,100523
2023-05-10T17:09:05Z,0.19,30.9,68.1,VC-O,S,Room,100523
2023-05-10T17:10:05Z,0.1,30.9,68.2,VC-O,S,Room,100523
2023-05-10T17:11:05Z,0.11,30.9,68.2,VC-O,S,Room,100523
2023-05-10T17:12:05Z,0.13,30.9,68.2,VC-O,S,Room,100523
2023-05-10T17:13:05Z,0.13,30.9,68.2,VC-O,S,Room,100523
2023-05-10T17:14:05Z,0.13,30.9,68.3,VC-O,S,Room,100523
2023-05-10T17:15:05Z,0.12,30.9,68.3,VC-O,S,Room,100523
2023-05-10T17:16:05Z,0.14,30.9,68.4,VC-O,S,Room,100523
2023-05-10T17:17:05Z,0.18,30.9,68.4,VC-O,S,Room,100523
2023-05-10T17:18:05Z,0.19,30.9,68.4,VC-O,S,Room,100523
2023-05-10T17:19:05Z,0.14,30.9,68.5,VC-O,S,Room,100523
2023-05-10T17:20:05Z,0.12,30.9,68.5,VC-O,S,Room,100523
2023-05-10T17:21:05Z,0.14,30.9,68.5,VC-O,S,Room,100523
2023-05-10T17:22:05Z,0.16,30.9,68.5,VC-O,S,Room,100523
2023-05-10T17:23:05Z,0.13,30.9,68.5,VC-O,S,Room,100523
2023-05-10T17:24:05Z,0.18,30.9,68.5,VC-O,S,Room,100523
2023-05-10T17:25:05Z,0.15,30.9,68.6,VC-O,S,Room,100523
2023-05-10T17:26:05Z,0.18,30.9,68.6,VC-O,S,Room,100523
2023-05-10T17:27:05Z,0.13,30.9,68.6,VC-O,S,Room,100523
2023-05-10T17:28:05Z,0.14,30.9,68.6,VC-O,S,Room,100523
2023-05-10T17:29:05Z,0.13,30.9,68.7,VC-O,S,Room,100523
2023-05-10T17:30:05Z,0.18,30.9,68.7,VC-O,S,Room,100523
2023-05-10T17:31:05Z,0.14,30.9,68.7,VC-O,S,Room,100523
2023-05-10T17:32:05Z,0.17,30.9,68.7,VC-O,S,Room,100523
2023-05-10T17:33:05Z,0.14,30.9,68.8,VC-O,S,Room,100523
2023-05-10T17:34:05Z,0.16,30.9,68.7,VC-O,S,Room,100523
2023-05-10T17:35:05Z,0.16,31,68.5,VC-O,S,Room,100523
2023-05-10T17:36:05Z,0.15,31,68.4,VC-O,S,Room,100523
2023-05-10T17:37:05Z,0.15,31,68.3,VC-O,S,Room,100523
2023-05-10T17:38:05Z,0.12,31,68.4,VC-O,S,Room,100523
2023-05-10T17:39:05Z,0.15,31,68.4,VC-O,S,Room,100523
2023-05-10T17:40:05Z,0.15,31,68.3,VC-O,S,Room,100523
2023-05-10T17:41:05Z,0.13,31,68.3,VC-O,S,Room,100523
2023-05-10T17:42:05Z,0.11,31,68.3,VC-O,S,Room,100523
2023-05-10T17:43:05Z,0.11,30.9,68.3,VC-O,S,Room,100523
2023-05-10T17:44:05Z,0.18,30.9,68.4,VC-O,S,Room,100523
2023-05-10T17:45:05Z,0.14,30.9,68.4,VC-O,S,Room,100523
2023-05-10T17:46:05Z,0.16,30.9,68.5,VC-O,S,Room,100523
2023-05-10T17:47:05Z,0.15,30.9,68.5,VC-O,S,Room,100523
2023-05-10T17:48:05Z,0.14,30.9,68.5,VC-O,S,Room,100523
2023-05-10T17:49:05Z,0.14,30.9,68.5,VC-O,S,Room,100523
2023-05-10T17:50:05Z,0.19,30.9,68.5,VC-O,S,Room,100523
2023-05-10T17:51:05Z,0.15,30.9,68.5,VC-O,S,Room,100523
2023-05-10T17:52:05Z,0.12,30.9,68.4,VC-O,S,Room,100523
2023-05-10T17:53:05Z,0.12,30.9,68.4,VC-O,S,Room,100523
2023-05-10T17:54:05Z,0.15,30.9,68.3,VC-O,S,Room,100523
2023-05-10T17:55:05Z,0.2,30.9,68.3,VC-O,S,Room,100523
2023-05-10T17:56:05Z,0.15,30.9,68.2,VC-O,S,Room,100523
2023-05-10T17:57:05Z,0.13,30.9,68.2,VC-O,S,Room,100523
2023-05-10T17:58:05Z,0.1,30.9,68.3,VC-O,S,Room,100523
2023-05-10T17:59:05Z,0.16,30.9,68.3,VC-O,S,Room,100523
2023-05-10T18:00:05Z,0.18,30.9,68.3,VC-O,S,Room,100523
2023-05-10T18:01:05Z,0.16,30.9,68.3,VC-O,S,Room,100523
2023-05-10T18:02:05Z,0.14,30.9,68.3,VC-O,S,Room,100523
2023-05-10T18:03:05Z,0.11,30.9,68.3,VC-O,S,Room,100523
2023-05-10T18:04:05Z,0.15,30.9,68.3,VC-O,S,Room,100523
2023-05-10T18:05:05Z,0.15,30.9,68.4,VC-O,S,Room,100523
2023-05-10T18:06:05Z,0.18,30.9,68.6,VC-O,S,Room,100523
2023-05-10T18:07:05Z,0.16,30.9,68.8,VC-O,S,Room,100523
2023-05-10T18:08:05Z,0.16,30.9,69,VC-O,S,Room,100523
2023-05-10T18:09:05Z,0.18,30.9,69.2,VC-O,S,Room,100523
2023-05-10T18:10:05Z,0.16,30.9,69.3,VC-O,S,Room,100523
2023-05-10T18:11:05Z,0.11,30.9,69.5,VC-O,S,Room,100523
2023-05-10T18:12:05Z,0.14,30.9,69.7,VC-O,S,Room,100523
2023-05-10T18:13:05Z,0.18,30.9,70,VC-O,S,Room,100523
2023-05-10T18:14:05Z,0.18,30.9,70.2,VC-O,S,Room,100523
2023-05-10T18:15:05Z,0.17,30.9,70.5,VC-O,S,Room,100523
2023-05-10T18:16:05Z,0.16,30.9,70.7,VC-O,S,Room,100523
2023-05-10T18:17:05Z,0.17,30.9,70.9,VC-O,S,Room,100523
2023-05-10T18:18:05Z,0.2,30.9,71.2,VC-O,S,Room,100523
2023-05-10T18:19:05Z,0.2,30.9,71.4,VC-O,S,Room,100523
2023-05-10T18:20:05Z,0.15,30.9,71.6,VC-O,S,Room,100523
2023-05-10T18:21:05Z,0.15,30.9,71.8,VC-O,S,Room,100523
2023-05-10T18:22:05Z,0.15,30.9,71.9,VC-O,S,Room,100523
2023-05-10T18:23:05Z,0.18,30.9,72,VC-O,S,Room,100523
2023-05-10T18:24:05Z,0.15,30.9,72.1,VC-O,S,Room,100523
2023-05-10T18:25:05Z,0.11,30.9,72.3,VC-O,S,Room,100523
2023-05-10T18:26:05Z,0.13,30.9,72.4,VC-O,S,Room,100523
2023-05-10T18:27:05Z,0.13,30.9,72.4,VC-O,S,Room,100523
2023-05-10T18:28:05Z,0.11,30.9,72.5,VC-O,S,Room,100523
2023-05-10T18:29:05Z,0.15,30.9,72.6,VC-O,S,Room,100523
2023-05-10T18:30:05Z,0.16,30.9,72.7,VC-O,S,Room,100523
2023-05-10T18:31:05Z,0.12,30.9,72.8,VC-O,S,Room,100523
2023-05-10T18:32:05Z,0.14,30.9,72.9,VC-O,S,Room,100523
2023-05-10T18:33:05Z,0.16,30.9,73,VC-O,S,Room,100523
2023-05-10T18:34:05Z,0.13,30.9,73.1,VC-O,S,Room,100523
2023-05-10T18:35:05Z,0.15,30.9,73.1,VC-O,S,Room,100523
2023-05-10T18:36:05Z,0.11,30.9,73.2,VC-O,S,Room,100523
2023-05-10T18:37:05Z,0.15,30.9,73.2,VC-O,S,Room,100523
2023-05-10T18:38:05Z,0.13,30.9,73.3,VC-O,S,Room,100523
2023-05-10T18:39:05Z,0.13,30.9,73.3,VC-O,S,Room,100523
2023-05-10T18:40:05Z,0.15,30.9,73.3,VC-O,S,Room,100523
2023-05-10T18:41:05Z,0.14,30.9,73.2,VC-O,S,Room,100523
2023-05-10T18:42:05Z,0.12,30.9,73.2,VC-O,S,Room,100523
2023-05-10T18:43:05Z,0.15,30.9,73.3,VC-O,S,Room,100523
2023-05-10T18:44:05Z,0.15,30.9,73.3,VC-O,S,Room,100523
2023-05-10T18:45:05Z,0.17,30.9,73.2,VC-O,S,Room,100523
2023-05-10T18:46:05Z,0.11,30.9,73,VC-O,S,Room,100523
2023-05-10T18:47:05Z,0.14,30.9,72.7,VC-O,S,Room,100523
2023-05-10T18:48:05Z,0.18,30.9,72.6,VC-O,S,Room,100523
2023-05-10T18:49:05Z,0.16,30.9,72.4,VC-O,S,Room,100523
2023-05-10T18:50:05Z,0.2,30.9,72.3,VC-O,S,Room,100523
2023-05-10T18:51:05Z,0.16,30.9,72.1,VC-O,S,Room,100523
2023-05-10T18:52:05Z,0.16,30.9,71.9,VC-O,S,Room,100523
2023-05-10T18:53:05Z,0.18,30.9,71.8,VC-O,S,Room,100523
2023-05-10T18:54:05Z,0.18,30.9,71.5,VC-O,S,Room,100523
2023-05-10T18:55:05Z,0.16,30.9,71.4,VC-O,S,Room,100523
2023-05-10T18:56:05Z,0.14,30.9,71.4,VC-O,S,Room,100523
2023-05-10T18:57:05Z,0.16,30.9,71.3,VC-O,S,Room,100523
2023-05-10T18:58:05Z,0.18,30.9,71.1,VC-O,S,Room,100523
2023-05-10T18:59:05Z,0.12,30.9,70.9,VC-O,S,Room,100523
2023-05-10T19:00:05Z,0.18,30.9,70.7,VC-O,S,Room,100523
2023-05-10T19:01:05Z,0.19,30.9,70.6,VC-O,S,Room,100523
2023-05-10T19:02:05Z,0.17,30.9,70.6,VC-O,S,Room,100523
2023-05-10T19:03:05Z,0.15,30.9,70.6,VC-O,S,Room,100523
2023-05-10T19:04:05Z,0.16,30.9,70.6,VC-O,S,Room,100523
2023-05-10T19:05:05Z,0.12,30.9,70.6,VC-O,S,Room,100523
2023-05-10T19:06:05Z,0.13,30.9,70.6,VC-O,S,Room,100523
2023-05-10T19:07:05Z,0.17,30.9,70.7,VC-O,S,Room,100523
2023-05-10T19:08:05Z,0.16,30.9,70.7,VC-O,S,Room,100523
2023-05-10T19:09:05Z,0.1,30.9,70.7,VC-O,S,Room,100523
2023-05-10T19:10:05Z,0.14,30.9,70.8,VC-O,S,Room,100523
2023-05-10T19:11:05Z,0.14,30.9,70.8,VC-O,S,Room,100523
2023-05-10T19:12:05Z,0.15,30.9,70.8,VC-O,S,Room,100523
2023-05-10T19:13:05Z,0.13,30.9,70.8,VC-O,S,Room,100523
2023-05-10T19:14:05Z,0.16,30.9,70.9,VC-O,S,Room,100523
2023-05-10T19:15:05Z,0.19,30.9,70.9,VC-O,S,Room,100523
2023-05-10T19:16:05Z,0.16,30.9,71,VC-O,S,Room,100523
2023-05-10T19:17:05Z,0.15,30.9,71,VC-O,S,Room,100523
2023-05-10T19:18:05Z,0.16,30.9,71.1,VC-O,S,Room,100523
2023-05-10T19:19:05Z,0.14,30.8,71.2,VC-O,S,Room,100523
2023-05-10T19:20:05Z,0.17,30.9,71.2,VC-O,S,Room,100523
2023-05-10T19:21:05Z,0.18,30.9,71.2,VC-O,S,Room,100523
2023-05-10T19:22:05Z,0.18,30.9,71.3,VC-O,S,Room,100523
2023-05-10T19:23:05Z,0.17,30.9,71.4,VC-O,S,Room,100523
2023-05-10T19:24:05Z,0.14,30.8,71.5,VC-O,S,Room,100523
2023-05-10T19:25:05Z,0.17,30.8,71.6,VC-O,S,Room,100523
2023-05-10T19:26:05Z,0.17,30.8,71.6,VC-O,S,Room,100523
2023-05-10T19:27:05Z,0.2,30.9,71.6,VC-O,S,Room,100523
2023-05-10T19:28:05Z,0.12,30.8,71.7,VC-O,S,Room,100523
2023-05-10T19:29:05Z,0.16,30.8,71.7,VC-O,S,Room,100523
2023-05-10T19:30:05Z,0.18,30.8,71.7,VC-O,S,Room,100523
2023-05-10T19:31:05Z,0.16,30.9,71.7,VC-O,S,Room,100523
2023-05-10T19:32:05Z,0.16,30.8,71.7,VC-O,S,Room,100523
2023-05-10T19:33:05Z,0.18,30.8,71.8,VC-O,S,Room,100523
2023-05-10T19:34:05Z,0.14,30.8,71.8,VC-O,S,Room,100523
2023-05-10T19:35:05Z,0.14,30.8,71.8,VC-O,S,Room,100523
2023-05-10T19:36:05Z,0.14,30.8,71.8,VC-O,S,Room,100523
2023-05-10T19:37:05Z,0.17,30.8,71.8,VC-O,S,Room,100523
2023-05-10T19:38:05Z,0.22,30.9,71.8,VC-O,S,Room,100523
2023-05-10T19:39:05Z,0.16,30.8,71.8,VC-O,S,Room,100523
2023-05-10T19:40:05Z,0.13,30.8,71.9,VC-O,S,Room,100523
2023-05-10T19:41:05Z,0.13,30.8,71.9,VC-O,S,Room,100523
2023-05-10T19:42:05Z,0.14,30.8,72,VC-O,S,Room,100523
2023-05-10T19:43:05Z,0.18,30.8,72,VC-O,S,Room,100523
2023-05-10T19:44:05Z,0.15,30.8,72,VC-O,S,Room,100523
2023-05-10T19:45:05Z,0.16,30.8,71.9,VC-O,S,Room,100523
2023-05-10T19:46:05Z,0.2,30.8,71.8,VC-O,S,Room,100523
2023-05-10T19:47:05Z,0.16,30.8,71.8,VC-O,S,Room,100523
2023-05-10T19:48:05Z,0.19,30.9,71.8,VC-O,S,Room,100523
2023-05-10T19:49:05Z,0.16,30.9,71.8,VC-O,S,Room,100523
2023-05-10T19:50:05Z,0.17,30.9,71.8,VC-O,S,Room,100523
2023-05-10T09:55:34Z,0.4,30.2,80.3,VC-T,S,Window,100523
2023-05-10T09:56:34Z,0.23,30.2,79.9,VC-T,S,Window,100523
2023-05-10T09:57:34Z,0.19,30.2,79.9,VC-T,S,Window,100523
2023-05-10T09:58:34Z,0.16,30.2,80.2,VC-T,S,Window,100523
2023-05-10T09:59:34Z,0.61,30.2,80.2,VC-T,S,Window,100523
2023-05-10T10:00:34Z,0.41,30.2,80.2,VC-T,S,Window,100523
2023-05-10T10:01:34Z,0.92,30.2,80.2,VC-T,S,Window,100523
2023-05-10T10:02:34Z,0.56,30.2,80,VC-T,S,Window,100523
2023-05-10T10:03:34Z,0.2,30.3,79.6,VC-T,S,Window,100523
2023-05-10T10:04:34Z,0.24,30.3,79.6,VC-T,S,Window,100523
2023-05-10T10:05:34Z,0.35,30.3,79.5,VC-T,S,Window,100523
2023-05-10T10:06:34Z,0.24,30.3,79.2,VC-T,S,Window,100523
2023-05-10T10:07:34Z,0.26,30.4,79.1,VC-T,S,Window,100523
2023-05-10T10:08:34Z,0.15,30.4,79,VC-T,S,Window,100523
2023-05-10T10:09:34Z,0.24,30.4,79,VC-T,S,Window,100523
2023-05-10T10:10:34Z,0.24,30.4,79,VC-T,S,Window,100523
2023-05-10T10:11:34Z,0.24,30.4,79,VC-T,S,Window,100523
2023-05-10T10:12:34Z,0.26,30.3,79.1,VC-T,S,Window,100523
2023-05-10T10:13:34Z,0.29,30.4,79.2,VC-T,S,Window,100523
2023-05-10T10:14:34Z,0.26,30.4,79.1,VC-T,S,Window,100523
2023-05-10T10:15:34Z,0.25,30.4,79.1,VC-T,S,Window,100523
2023-05-10T10:16:34Z,0.3,30.4,79.1,VC-T,S,Window,100523
2023-05-10T10:17:34Z,0.27,30.4,79,VC-T,S,Window,100523
2023-05-10T10:18:34Z,0.25,30.4,79,VC-T,S,Window,100523
2023-05-10T10:19:34Z,0.25,30.4,78.9,VC-T,S,Window,100523
2023-05-10T10:20:34Z,0.2,30.4,78.8,VC-T,S,Window,100523
2023-05-10T10:21:34Z,0.2,30.4,78.9,VC-T,S,Window,100523
2023-05-10T10:22:34Z,0.23,30.4,78.8,VC-T,S,Window,100523
2023-05-10T10:23:34Z,0.25,30.4,78.9,VC-T,S,Window,100523
2023-05-10T10:24:34Z,0.31,30.4,78.7,VC-T,S,Window,100523
2023-05-10T10:25:34Z,0.19,30.4,78,VC-T,S,Window,100523
2023-05-10T10:26:34Z,0.22,30.4,78.2,VC-T,S,Window,100523
2023-05-10T10:27:34Z,0.2,30.4,78.3,VC-T,S,Window,100523
2023-05-10T10:28:34Z,0.18,30.4,78,VC-T,S,Window,100523
2023-05-10T10:29:34Z,0.19,30.4,78.1,VC-T,S,Window,100523
2023-05-10T10:30:34Z,0.2,30.4,78.1,VC-T,S,Window,100523
2023-05-10T10:31:34Z,0.27,30.4,77.9,VC-T,S,Window,100523
2023-05-10T10:32:34Z,0.26,30.4,77.6,VC-T,S,Window,100523
2023-05-10T10:33:34Z,0.22,30.4,77.6,VC-T,S,Window,100523
2023-05-10T10:34:34Z,0.23,30.4,78,VC-T,S,Window,100523
2023-05-10T10:35:34Z,0.28,30.4,78.1,VC-T,S,Window,100523
2023-05-10T10:36:34Z,0.27,30.3,78.1,VC-T,S,Window,100523
2023-05-10T10:37:34Z,0.33,30.3,78.1,VC-T,S,Window,100523
2023-05-10T10:38:34Z,0.3,30.3,77.9,VC-T,S,Window,100523
2023-05-10T10:39:34Z,0.33,30.3,77.5,VC-T,S,Window,100523
2023-05-10T10:40:34Z,0.24,30.3,77.4,VC-T,S,Window,100523
2023-05-10T10:41:34Z,0.27,30.3,77.6,VC-T,S,Window,100523
2023-05-10T10:42:34Z,0.23,30.3,77.5,VC-T,S,Window,100523
2023-05-10T10:43:34Z,0.26,30.3,77.5,VC-T,S,Window,100523
2023-05-10T10:44:34Z,0.27,30.3,77.4,VC-T,S,Window,100523
2023-05-10T10:45:34Z,0.27,30.3,77.5,VC-T,S,Window,100523
2023-05-10T10:46:34Z,0.28,30.3,77.4,VC-T,S,Window,100523
2023-05-10T10:47:34Z,0.33,30.3,77.3,VC-T,S,Window,100523
2023-05-10T10:48:34Z,0.36,30.3,77,VC-T,S,Window,100523
2023-05-10T10:49:34Z,0.22,30.3,76.9,VC-T,S,Window,100523
2023-05-10T10:50:34Z,0.3,30.3,76.7,VC-T,S,Window,100523
2023-05-10T10:51:34Z,0.22,30.3,76.9,VC-T,S,Window,100523
2023-05-10T10:52:34Z,0.26,30.3,76.9,VC-T,S,Window,100523
2023-05-10T10:53:34Z,0.3,30.3,76.9,VC-T,S,Window,100523
2023-05-10T10:54:34Z,0.31,30.3,76.4,VC-T,S,Window,100523
2023-05-10T10:55:34Z,0.24,30.3,76.5,VC-T,S,Window,100523
2023-05-10T10:56:34Z,0.2,30.3,76.5,VC-T,S,Window,100523
2023-05-10T10:57:34Z,0.21,30.3,76.2,VC-T,S,Window,100523
2023-05-10T10:58:34Z,0.22,30.4,76.3,VC-T,S,Window,100523
2023-05-10T10:59:34Z,0.23,30.4,76.2,VC-T,S,Window,100523
2023-05-10T11:00:34Z,0.24,30.4,76.3,VC-T,S,Window,100523
2023-05-10T11:01:34Z,0.21,30.4,76.2,VC-T,S,Window,100523
2023-05-10T11:02:34Z,0.19,30.4,76,VC-T,S,Window,100523
2023-05-10T11:03:34Z,0.28,30.4,76.2,VC-T,S,Window,100523
2023-05-10T11:04:34Z,0.23,30.4,76.3,VC-T,S,Window,100523
2023-05-10T11:05:34Z,0.17,30.4,76.3,VC-T,S,Window,100523
2023-05-10T11:06:34Z,0.23,30.4,76.2,VC-T,S,Window,100523
2023-05-10T11:07:34Z,0.18,30.4,76.3,VC-T,S,Window,100523
2023-05-10T11:08:34Z,0.2,30.4,76.3,VC-T,S,Window,100523
2023-05-10T11:09:34Z,0.17,30.4,76.3,VC-T,S,Window,100523
2023-05-10T11:10:34Z,0.2,30.5,76.2,VC-T,S,Window,100523
2023-05-10T11:11:34Z,0.17,30.4,76.3,VC-T,S,Window,100523
2023-05-10T11:12:34Z,0.2,30.4,76.3,VC-T,S,Window,100523
2023-05-10T11:13:34Z,0.17,30.5,75.9,VC-T,S,Window,100523
2023-05-10T11:14:34Z,0.16,30.5,75.7,VC-T,S,Window,100523
2023-05-10T11:15:34Z,0.23,30.5,75.8,VC-T,S,Window,100523
2023-05-10T11:16:34Z,0.24,30.5,76,VC-T,S,Window,100523
2023-05-10T11:17:34Z,0.22,30.5,75.9,VC-T,S,Window,100523
2023-05-10T11:18:34Z,0.28,30.4,75.9,VC-T,S,Window,100523
2023-05-10T11:19:34Z,0.26,30.4,76.1,VC-T,S,Window,100523
2023-05-10T11:20:34Z,0.26,30.4,76,VC-T,S,Window,100523
2023-05-10T11:21:34Z,0.19,30.4,75.2,VC-T,S,Window,100523
2023-05-10T11:22:34Z,0.21,30.5,75.5,VC-T,S,Window,100523
2023-05-10T11:23:34Z,0.22,30.5,75.2,VC-T,S,Window,100523
2023-05-10T11:24:34Z,0.29,30.5,75.5,VC-T,S,Window,100523
2023-05-10T11:25:34Z,0.23,30.5,75.5,VC-T,S,Window,100523
2023-05-10T11:26:34Z,0.16,30.5,74.8,VC-T,S,Window,100523
2023-05-10T11:27:34Z,0.19,30.6,74.7,VC-T,S,Window,100523
2023-05-10T11:28:34Z,0.24,30.6,74.9,VC-T,S,Window,100523
2023-05-10T11:29:34Z,0.26,30.6,74.9,VC-T,S,Window,100523
2023-05-10T11:30:34Z,0.26,30.6,75,VC-T,S,Window,100523
2023-05-10T11:31:34Z,0.29,30.5,75.1,VC-T,S,Window,100523
2023-05-10T11:32:34Z,0.27,30.5,75.2,VC-T,S,Window,100523
2023-05-10T11:33:34Z,0.32,30.4,75.2,VC-T,S,Window,100523
2023-05-10T11:34:34Z,0.32,30.4,75.1,VC-T,S,Window,100523
2023-05-10T11:35:34Z,0.26,30.5,74.9,VC-T,S,Window,100523
2023-05-10T11:36:34Z,0.22,30.6,74.2,VC-T,S,Window,100523
2023-05-10T11:37:34Z,0.28,30.6,74.2,VC-T,S,Window,100523
2023-05-10T11:38:34Z,0.27,30.6,74.1,VC-T,S,Window,100523
2023-05-10T11:39:34Z,0.27,30.6,73.8,VC-T,S,Window,100523
2023-05-10T11:40:34Z,0.25,30.6,73.9,VC-T,S,Window,100523
2023-05-10T11:41:34Z,0.26,30.6,74.1,VC-T,S,Window,100523
2023-05-10T11:42:34Z,0.29,30.5,74.4,VC-T,S,Window,100523
2023-05-10T11:43:34Z,0.25,30.5,74.5,VC-T,S,Window,100523
2023-05-10T11:44:34Z,0.26,30.5,74.5,VC-T,S,Window,100523
2023-05-10T11:45:34Z,0.21,30.5,74.5,VC-T,S,Window,100523
2023-05-10T11:46:34Z,0.24,30.5,74.6,VC-T,S,Window,100523
2023-05-10T11:47:34Z,0.25,30.4,74.6,VC-T,S,Window,100523
2023-05-10T11:48:34Z,0.26,30.4,74.6,VC-T,S,Window,100523
2023-05-10T11:49:34Z,0.32,30.4,74.5,VC-T,S,Window,100523
2023-05-10T11:50:34Z,0.23,30.4,74.6,VC-T,S,Window,100523
2023-05-10T11:51:34Z,0.26,30.4,74.5,VC-T,S,Window,100523
2023-05-10T11:52:34Z,0.31,30.4,74.4,VC-T,S,Window,100523
2023-05-10T11:53:34Z,0.2,30.5,73.8,VC-T,S,Window,100523
2023-05-10T11:54:34Z,0.28,30.6,73.5,VC-T,S,Window,100523
2023-05-10T11:55:34Z,0.29,30.6,73.6,VC-T,S,Window,100523
2023-05-10T11:56:34Z,0.33,30.6,72.5,VC-T,S,Window,100523
2023-05-10T11:57:34Z,0.25,30.8,71.8,VC-T,S,Window,100523
2023-05-10T11:58:34Z,0.26,30.7,72.4,VC-T,S,Window,100523
2023-05-10T11:59:34Z,0.26,30.6,72.8,VC-T,S,Window,100523
2023-05-10T12:00:34Z,0.35,30.6,73,VC-T,S,Window,100523
2023-05-10T12:01:34Z,0.29,30.5,73.2,VC-T,S,Window,100523
2023-05-10T12:02:34Z,0.3,30.5,73.2,VC-T,S,Window,100523
2023-05-10T12:03:34Z,0.28,30.5,73.2,VC-T,S,Window,100523
2023-05-10T12:04:34Z,0.21,30.6,73,VC-T,S,Window,100523
2023-05-10T12:05:34Z,0.26,30.6,72.9,VC-T,S,Window,100523
2023-05-10T12:06:34Z,0.25,30.6,73,VC-T,S,Window,100523
2023-05-10T12:07:34Z,0.22,30.5,73,VC-T,S,Window,100523
2023-05-10T12:08:34Z,0.28,30.5,73,VC-T,S,Window,100523
2023-05-10T12:09:34Z,0.26,30.5,72.9,VC-T,S,Window,100523
2023-05-10T12:10:34Z,0.27,30.6,72.7,VC-T,S,Window,100523
2023-05-10T12:11:34Z,0.23,30.5,72.8,VC-T,S,Window,100523
2023-05-10T12:12:34Z,0.24,30.5,72.8,VC-T,S,Window,100523
2023-05-10T12:13:34Z,0.34,30.8,71.7,VC-T,S,Window,100523
2023-05-10T12:14:34Z,0.24,30.9,71.1,VC-T,S,Window,100523
2023-05-10T12:15:34Z,0.24,31,70.6,VC-T,S,Window,100523
2023-05-10T12:16:34Z,0.27,31,70.6,VC-T,S,Window,100523
2023-05-10T12:17:34Z,0.21,31,70.6,VC-T,S,Window,100523
2023-05-10T12:18:34Z,0.22,31.1,70.4,VC-T,S,Window,100523
2023-05-10T12:19:34Z,0.24,31,70.3,VC-T,S,Window,100523
2023-05-10T12:20:34Z,0.25,31.1,70.4,VC-T,S,Window,100523
2023-05-10T12:21:34Z,0.21,31.2,69.8,VC-T,S,Window,100523
2023-05-10T12:22:34Z,0.22,31.1,70.1,VC-T,S,Window,100523
2023-05-10T12:23:34Z,0.22,31,70.3,VC-T,S,Window,100523
2023-05-10T12:24:34Z,0.21,30.9,70.8,VC-T,S,Window,100523
2023-05-10T12:25:34Z,0.2,30.8,71.2,VC-T,S,Window,100523
2023-05-10T12:26:34Z,0.27,30.7,71.5,VC-T,S,Window,100523
2023-05-10T12:27:34Z,0.33,30.7,71.6,VC-T,S,Window,100523
2023-05-10T12:28:34Z,0.19,30.7,71.5,VC-T,S,Window,100523
2023-05-10T12:29:34Z,0.18,30.9,70.5,VC-T,S,Window,100523
2023-05-10T12:30:34Z,0.23,30.9,70.5,VC-T,S,Window,100523
2023-05-10T12:31:34Z,0.24,31,70.6,VC-T,S,Window,100523
2023-05-10T12:32:34Z,0.21,31,70.4,VC-T,S,Window,100523
2023-05-10T12:33:34Z,0.24,30.9,70.7,VC-T,S,Window,100523
2023-05-10T12:34:34Z,0.22,30.9,71,VC-T,S,Window,100523
2023-05-10T12:35:34Z,0.18,30.8,71.2,VC-T,S,Window,100523
2023-05-10T12:36:34Z,0.16,30.8,71.2,VC-T,S,Window,100523
2023-05-10T12:37:34Z,0.23,30.8,71.1,VC-T,S,Window,100523
