datetime,wind_sensor_unit,vel_mag_WIMDA_19,vel_mag_WIMWV_3,temp_WIMDA_5,rh_WIMDA_9,vel_angle_WIMDA_13,vel_angle_WIMWV_1
2023-05-10T11:03:00Z,1,1.35,1.37185066666667,23.9125,69.15,258.108031401468,271.993050052142
2023-05-10T11:04:00Z,1,1.15555555555556,1.30668776,24.1222222222222,69.5777777777778,262.595827823204,273.918381515467
2023-05-10T11:05:00Z,1,1.2,1.2787608,24.2222222222222,69.9111111111111,267.219585364697,275.533016249846
2023-05-10T11:06:00Z,1,1.025,1.0582848,24.2625,69.6125,266.051205352253,277.859461965618
2023-05-10T11:07:00Z,1,1.33333333333333,1.4036972,24.2333333333333,69.1666666666667,266.850506861533,278.11360477878
2023-05-10T11:08:00Z,1,1.3,1.3081576,24.2375,69.2125,258.513441142192,271.530828411352
2023-05-10T11:09:00Z,1,1.5,1.506586,24.3333333333333,69.2444444444445,262.168461917347,269.265497686732
2023-05-10T11:10:00Z,1,1.72,1.7748318,24.38,69.12,258.020937890863,272.491531609869
2023-05-10T11:11:00Z,1,1.5,1.3632766,24.325,68.6875,262.673170492554,264.20286814345
2023-05-10T11:12:00Z,1,1.11111111111111,1.0729832,24.1777777777778,68.1222222222222,253.094766372715,263.272301665566
2023-05-10T11:13:00Z,1,1.65,1.73882072,24.225,68.2875,261.566424135302,272.448832705972
2023-05-10T11:14:00Z,1,2.33333333333333,2.42646086666667,24.2111111111111,68.2666666666667,261.018535875607,272.793796881357
2023-05-10T11:15:00Z,1,2.1,2.07492413333333,24.1111111111111,67.9111111111111,262.445480352681,272.747394005831
2023-05-10T11:16:00Z,1,2.7375,2.70597544,23.9875,67.4625,265.180686161651,276.33822666541
